[21:38:11] ZONE=CAM_piste_aterisage | NIVEAU=MOYEN | SCORE=4 | OBJETS=['person']
[21:47:03] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=17 | OBJETS=['person', 'person', 'person', 'person', 'backpack']
[21:47:04] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=17 | OBJETS=['person', 'person', 'person', 'person', 'backpack']
[21:47:04] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=17 | OBJETS=['person', 'person', 'person', 'person', 'backpack']
[21:47:04] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=17 | OBJETS=['person', 'person', 'person', 'person', 'backpack']
[21:47:04] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=17 | OBJETS=['person', 'person', 'person', 'person', 'backpack']
[21:47:04] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=17 | OBJETS=['person', 'person', 'person', 'person', 'backpack']
[21:47:04] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=17 | OBJETS=['person', 'person', 'person', 'person', 'backpack']
[21:47:05] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[21:47:05] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[21:47:05] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[21:47:05] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[21:47:05] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[21:47:05] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[21:47:06] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[21:47:06] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[21:47:06] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[21:47:06] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[21:47:06] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[21:47:06] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[21:47:07] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[21:47:07] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[21:47:07] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[21:47:07] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[21:47:07] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[21:47:08] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[21:47:08] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[21:47:08] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[21:47:08] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[21:47:08] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[21:47:08] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[21:47:09] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[21:47:09] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[21:47:09] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=17 | OBJETS=['person', 'person', 'person', 'person', 'backpack']
[21:47:09] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=17 | OBJETS=['person', 'person', 'person', 'person', 'backpack']
[21:47:09] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=17 | OBJETS=['person', 'person', 'person', 'person', 'backpack']
[21:47:10] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=17 | OBJETS=['person', 'person', 'person', 'person', 'backpack']
[21:47:10] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=17 | OBJETS=['person', 'person', 'person', 'person', 'backpack']
[21:47:10] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=17 | OBJETS=['person', 'person', 'person', 'person', 'backpack']
[21:47:10] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=17 | OBJETS=['person', 'person', 'person', 'person', 'backpack']
[21:47:10] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[21:47:10] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=17 | OBJETS=['person', 'person', 'person', 'person', 'backpack']
[21:47:11] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=17 | OBJETS=['person', 'person', 'person', 'person', 'backpack']
[21:47:11] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=10 | OBJETS=['truck', 'truck', 'car']
[21:47:11] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=10 | OBJETS=['truck', 'truck', 'car']
[21:47:11] ZONE=CAM_piste_aterisage | NIVEAU=ÉLEVÉ | SCORE=14 | OBJETS=['truck', 'truck', 'car', 'truck']
